episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
50,26.0,3.195049390460295,4.195294726980859,136.16848764180818,0.0,0.6666666666666666,4,0.5,False,True,6.873836572308445,67,17.709159380834848,265.881,in_progress,0.0
50,27.0,3.161114297076846,4.223080675756728,136.98970321375648,0.0,0.6666666666666666,4,0.5,False,True,7.11946736811413,67,17.709159380834848,265.946,in_progress,0.0
50,28.0,3.125044477696473,4.251230963716912,137.9133642817721,30.0,0.6666666666666666,7,0.5,False,True,7.376414181182501,68,17.709159380834848,266.017,in_progress,0.0
50,29.0,3.082992886841641,4.2792804687912,139.63928755097012,0.0,0.6666666666666666,4,0.5,False,True,7.74842792242294,68,17.709159380834848,266.085,in_progress,0.0
50,30.0,3.0408337761036504,4.303911504405262,141.63903597842133,30.0,1.0,8,0.5,False,True,8.02333804269223,69,17.709159380834848,266.153,in_progress,0.0
50,31.0,2.9937691088939755,4.3290663785067265,143.8150047083191,0.0,1.0,5,0.5,False,True,8.526579633283859,69,17.709159380834848,266.22,in_progress,0.0
50,32.0,2.9424874791659623,4.354529103488604,145.9572212669608,-30.0,0.6666666666666666,1,0.5,False,True,8.838562974424358,69,17.709159380834848,266.286,in_progress,0.0
50,33.0,2.889166312139031,4.382914228359419,147.4493454031334,0.0,0.6666666666666666,4,0.5,False,True,9.165048111348806,70,17.709159380834848,266.348,in_progress,0.0
50,34.0,2.845147192994073,4.405848970368846,148.44668765321285,-30.0,1.0,2,0.5,False,True,9.560514854585056,70,17.709159380834848,266.417,in_progress,0.0
50,35.0,2.7947270783383034,4.434787266413485,148.80224281100374,0.0,0.6666666666666666,4,1.0,False,True,9.815448721647613,71,17.709159380834848,266.475,in_progress,0.0
50,36.0,2.751324664222325,4.462040277149575,148.60723172525414,-30.0,1.0,2,1.0,False,True,10.062975881507718,71,17.709159380834848,266.549,in_progress,0.0
50,37.0,2.6971830753151766,4.499929960166565,147.62364197386216,30.0,0.3333333333333333,6,1.0,False,True,10.372102823633211,72,17.709159380834848,266.604,in_progress,0.0
50,38.0,2.65207731757289,4.534210191598327,146.50769896434804,0.0,0.6666666666666666,4,1.0,False,True,10.629885170861975,72,17.709159380834848,266.684,in_progress,0.0
50,39.0,2.6072479016235373,4.566038725049319,146.1258236991538,-30.0,0.3333333333333333,0,1.0,False,True,10.880461948099008,72,17.709159380834848,266.751,in_progress,0.0
50,40.0,2.5739283510744047,4.594932159540972,144.88363446681885,30.0,0.3333333333333333,6,0.5,False,True,11.068934041796963,72,17.709159380834848,266.767,in_progress,0.0
50,41.0,2.5457080646655736,4.6202461941753015,143.81624959259634,-30.0,1.0,2,0.5,False,True,11.228571580185221,72,17.709159380834848,266.875,in_progress,0.0
50,42.0,2.512455322698251,4.650230478885904,142.72713508599702,30.0,1.0,8,0.5,False,True,11.416678644265122,73,17.709159380834848,266.949,in_progress,0.0
50,43.0,2.4767186574493483,4.683832924706933,141.49137214853735,0.0,1.0,5,0.5,False,True,11.618852432321757,73,17.709159380834848,267.019,in_progress,0.0
50,44.0,2.4278197827622905,4.724682669258894,141.11787424281547,30.0,0.6666666666666666,7,0.1,False,True,11.883848038489663,73,17.709159380834848,267.081,in_progress,0.0
50,45.0,2.3866391714532407,4.756346410309393,141.4015370942823,-30.0,1.0,2,0.1,False,True,12.07172257265926,73,17.709159380834848,267.142,in_progress,0.0
50,46.0,2.33581358612852,4.794005767535632,141.88986133779215,30.0,1.0,8,0.1,False,True,12.350723345756332,74,17.709159380834848,267.219,in_progress,0.0
50,47.0,2.2841853898104216,4.831232946725267,142.5007943890314,30.0,1.0,8,0.1,False,True,12.634342841139269,74,17.709159380834848,267.277,in_progress,0.0
50,48.0,2.225629583144164,4.866424428205451,144.22243793292273,0.0,0.3333333333333333,3,0.1,False,False,12.964486971483469,74,17.709159380834848,267.35,in_progress,0.0
50,49.0,2.1765069096782126,4.893766374869078,145.71983716314116,-30.0,0.3333333333333333,0,0.001,False,False,13.236559480181109,75,17.709159380834848,267.418,in_progress,0.0
50,50.0,2.133369535023557,4.920277861011662,146.26712736633058,30.0,1.0,8,0.001,False,False,13.475009773700265,75,17.709159380834848,267.484,in_progress,0.0
50,51.0,2.0897776371142696,4.948916462237962,146.3342554896537,0.0,1.0,5,0.001,False,False,13.732175930810753,75,17.709159380834848,267.547,in_progress,0.0
50,52.0,2.0366751984405957,4.978848007442512,147.36424662976685,30.0,0.6666666666666666,7,0.001,False,False,14.027348969740883,76,17.709159380834848,267.609,in_progress,0.0
50,53.0,1.980135145291081,5.00475761693311,149.4552615293719,30.0,0.3333333333333333,6,0.001,False,False,14.342541236917693,76,17.709159380834848,267.677,in_progress,0.0
50,54.0,1.9333317112503263,5.020516707626092,151.83471659714579,30.0,1.0,8,0.001,False,False,14.603654738263938,76,17.709159380834848,267.749,in_progress,0.0
50,55.0,1.889914876265074,5.031475715436085,154.37987088058853,-30.0,0.3333333333333333,0,0.001,False,False,14.847040438727877,77,17.709159380834848,267.812,in_progress,0.0
50,56.0,1.845088657973175,5.041611922308685,156.8230046757892,0.0,0.6666666666666666,4,0.001,True,False,15.098508480405282,77,17.709159380834848,267.881,off_track,0.0
51,1.0,3.4183201988076375,4.198806528289555,129.0222490394775,30.0,1.0,8,0.0,False,True,0.7908455108625145,66,17.709159380834848,268.024,prepare,0.0
51,2.0,3.418359764560015,4.1987713441933625,129.02850330762297,0.0,0.3333333333333333,3,1.0,False,True,0.7905505554073211,66,17.709159380834848,268.084,in_progress,0.0
51,3.0,3.4153668102009815,4.202213799802401,129.02737934619694,30.0,0.3333333333333333,6,1.0,False,True,0.8162923578106329,66,17.709159380834848,268.146,in_progress,0.0
51,4.0,3.4042294447642547,4.21192431667011,129.6439625525089,0.0,1.0,5,1.0,False,True,0.8984697401813402,66,17.709159380834848,268.194,in_progress,0.0
51,5.0,3.3815648075863862,4.232017879323961,130.74439923212714,-30.0,0.6666666666666666,1,1.0,False,True,1.0719367477078023,66,17.709159380834848,268.284,in_progress,0.0
51,6.0,3.354738188717708,4.261539250816873,130.99620682864833,30.0,1.0,8,1.0,False,True,1.2964768818645611,66,17.709159380834848,268.342,in_progress,0.0
51,7.0,3.321625042876581,4.294445291143611,131.78973034855008,30.0,1.0,8,1.0,False,True,1.5599790969835103,67,17.709159380834848,268.409,in_progress,0.0
51,8.0,3.275438031448882,4.3337071906387425,133.64432858994002,0.0,1.0,5,1.0,False,True,1.9024473660095187,67,17.709159380834848,268.477,in_progress,0.0
51,9.0,3.2291128621210614,4.372446308784949,135.12809697408517,30.0,0.3333333333333333,6,1.0,False,True,2.2401765271946372,68,17.709159380834848,268.545,in_progress,0.0
51,10.0,3.18278305923402,4.402924414963661,137.59453455077556,-30.0,0.6666666666666666,1,1.0,False,True,2.5532346133045447,68,17.709159380834848,268.614,in_progress,0.0
51,11.0,3.142575799797091,4.427663116693938,139.64901673814165,0.0,0.3333333333333333,3,1.0,False,True,2.8119610070362566,68,17.709159380834848,268.681,in_progress,0.0
51,12.0,3.103276932783725,4.452662845286641,141.13898959972207,0.0,0.6666666666666666,4,1.0,False,True,3.0732535673844374,69,17.709159380834848,268.749,in_progress,0.0
51,13.0,3.066959689840327,4.4755025114602045,142.27767006931478,-30.0,0.3333333333333333,0,1.0,False,True,3.3140719467801727,69,17.709159380834848,268.81,in_progress,0.0
51,14.0,3.0328404183094433,4.500047750160957,142.65083650382226,0.0,1.0,5,1.0,False,True,3.49761471153871,69,17.709159380834848,268.883,in_progress,0.0
51,15.0,3.001219750290796,4.523469208328845,142.7212905041571,30.0,1.0,8,1.0,False,True,3.698451402695424,69,17.709159380834848,268.949,in_progress,0.0
51,16.0,2.96086678490343,4.5494936002977004,143.53769439816952,30.0,0.3333333333333333,6,1.0,False,True,3.950513050230109,69,17.709159380834848,269.018,in_progress,0.0
51,17.0,2.913535388374957,4.575558208515259,145.16861028766965,30.0,1.0,8,0.5,False,True,4.241274641282356,70,17.709159380834848,269.077,in_progress,0.0
51,18.0,2.866397002741248,4.597604556166477,147.2333271477556,-30.0,1.0,2,0.5,False,True,4.48037828438812,70,17.709159380834848,269.147,in_progress,0.0
51,19.0,2.80484657466767,4.62297827133701,149.84501974744452,0.0,0.3333333333333333,3,0.5,False,True,4.7293755301599845,71,17.709159380834848,269.213,in_progress,0.0
51,20.0,2.7530502421182117,4.642279250238276,152.20533318567823,0.0,0.6666666666666666,4,0.5,False,True,5.0695969572102095,71,17.709159380834848,269.277,in_progress,0.0
51,21.0,2.7089289816410442,4.657307036494249,153.9491130754718,30.0,1.0,8,0.5,False,True,5.320072849017665,72,17.709159380834848,269.352,in_progress,0.0
51,22.0,2.658894689627349,4.671078080937327,156.21193978706168,0.0,0.6666666666666666,4,0.5,False,True,5.603820005309879,72,17.709159380834848,269.415,in_progress,0.0
51,23.0,2.611046882513051,4.681865480423581,158.44692875065886,0.0,0.3333333333333333,3,0.5,False,True,5.860307873373404,72,17.709159380834848,269.476,in_progress,0.0
51,24.0,2.5655956426269215,4.690755124450098,160.41237791404333,-30.0,0.6666666666666666,1,0.1,False,True,6.117060838072453,72,17.709159380834848,269.547,in_progress,0.0
51,25.0,2.5196480330407662,4.702573364588243,161.40961877612003,30.0,0.6666666666666666,7,0.1,False,True,6.3766495131527545,73,17.709159380834848,269.616,in_progress,0.0
51,26.0,2.4779692373329762,4.712116061367238,162.39636150872371,30.0,0.3333333333333333,6,0.1,False,True,6.6121076173953135,73,17.709159380834848,269.678,in_progress,0.0
51,27.0,2.4307491783121167,4.719498030873653,164.08034602342056,-30.0,1.0,2,0.1,False,True,6.87883182725495,73,17.709159380834848,269.751,in_progress,0.0
51,28.0,2.385348414618875,4.726960179986151,165.34076356733252,0.0,0.6666666666666666,4,0.1,False,True,7.085098556594438,73,17.709159380834848,269.813,in_progress,0.0
51,29.0,2.3355724011498267,4.734898363864848,166.47306785942664,-30.0,0.3333333333333333,0,0.1,False,True,7.364338305250351,74,17.709159380834848,269.881,in_progress,0.0
51,30.0,2.2864078962966388,4.742871389950853,167.34056839977873,0.0,0.6666666666666666,4,0.1,False,True,7.640120094499303,74,17.709159380834848,269.946,in_progress,0.0
51,31.0,2.244938218476703,4.752068581886911,167.3672010316863,-30.0,0.6666666666666666,1,0.1,False,True,7.8770902617213645,74,17.709159380834848,270.017,in_progress,0.0
51,32.0,2.1983587245317096,4.763614315237677,167.12762498845333,30.0,0.3333333333333333,6,0.1,False,True,8.137790081317743,75,17.709159380834848,270.078,in_progress,0.0
51,33.0,2.1564298316410513,4.7739285799557925,166.95691427796604,0.0,0.6666666666666666,4,0.1,False,True,8.372475897403021,75,17.709159380834848,270.155,in_progress,0.0
51,34.0,2.113690555077602,4.785025020010449,166.6703235442434,30.0,0.6666666666666666,7,0.1,False,True,8.62224831220868,75,17.709159380834848,270.211,in_progress,0.0
51,35.0,2.068010553084586,4.796185940872399,166.56520550596565,-30.0,0.3333333333333333,0,0.1,False,True,8.878393215339898,75,17.709159380834848,270.277,in_progress,0.0
51,36.0,2.027830283683797,4.8054524612351255,166.6667900025211,30.0,0.3333333333333333,6,0.1,False,False,9.103783235086793,76,17.709159380834848,270.346,in_progress,0.0
51,37.0,1.98775485072145,4.813497274813036,167.0100007534695,0.0,0.3333333333333333,3,0.1,False,False,9.328768245402907,76,17.709159380834848,270.408,in_progress,0.0
51,38.0,1.9536743506776981,4.819307887694492,167.49492362228963,30.0,0.3333333333333333,6,0.1,False,False,9.519836273720038,76,17.709159380834848,270.479,in_progress,0.0
51,39.0,1.9236439961278766,4.822591434724116,168.29222191870053,30.0,1.0,8,0.1,False,False,9.688842326494296,76,17.709159380834848,270.548,in_progress,0.0
51,40.0,1.8920004421410552,4.8243848906447555,169.41309014899463,30.0,0.3333333333333333,6,0.1,False,False,9.8671840397342,77,17.709159380834848,270.611,in_progress,0.0
51,41.0,1.8580681029070285,4.822260116721057,171.40827280728766,-30.0,0.6666666666666666,1,0.1,False,False,10.0590491018551,77,17.709159380834848,270.686,in_progress,0.0
51,42.0,1.8241910862883821,4.820896407668558,172.9372032703351,-30.0,0.6666666666666666,1,0.1,False,False,10.239811052178126,77,17.709159380834848,270.747,in_progress,0.0
51,43.0,1.7853891541335734,4.822158130218754,173.74167785906025,-30.0,1.0,2,0.1,False,False,10.458565664986741,77,17.709159380834848,270.818,in_progress,0.0
51,44.0,1.7333111178045615,4.828750531657273,173.5208071237334,0.0,1.0,5,0.1,False,False,10.751259207388886,78,17.709159380834848,270.885,in_progress,0.0
51,45.0,1.671953581569064,4.836696308625424,173.26530433812982,30.0,0.3333333333333333,6,0.1,False,False,11.079075808554906,78,17.709159380834848,270.948,in_progress,0.0
51,46.0,1.6227366997638557,4.839509157938408,173.9617354620399,30.0,0.6666666666666666,7,0.1,False,False,11.356105018955699,78,17.709159380834848,271.012,in_progress,0.0
51,47.0,1.5709833885976707,4.838145239492532,175.570253876835,0.0,0.3333333333333333,3,0.1,False,False,11.648414862150759,79,17.709159380834848,271.076,in_progress,0.0
51,48.0,1.5256636034304132,4.833736481429643,177.46739256935214,-30.0,0.3333333333333333,0,0.1,False,False,11.905133805093627,79,17.709159380834848,271.144,in_progress,0.0
51,49.0,1.496556840656266,4.832382293139089,178.1153279038202,30.0,0.6666666666666666,7,0.1,False,False,12.009401931426545,79,17.709159380834848,271.212,in_progress,0.0
51,50.0,1.465259492050476,4.829897057803551,178.94199285968676,-30.0,1.0,2,0.1,False,False,12.186680937720574,79,17.709159380834848,271.279,in_progress,0.0
51,51.0,1.4248734187629102,4.826694112089466,179.87048426345297,30.0,0.6666666666666666,7,0.1,False,False,12.415440036451997,80,17.709159380834848,271.346,in_progress,0.0
51,52.0,1.3831419863154077,4.825620543815164,-179.87119396532987,30.0,0.3333333333333333,6,0.1,False,False,12.65093227518438,80,17.709159380834848,271.416,in_progress,0.0
51,53.0,1.3405263442082234,4.821103592522929,-178.82308912257525,30.0,0.3333333333333333,6,0.1,False,False,12.779274780419902,80,17.709159380834848,271.479,in_progress,0.0
51,54.0,1.3014932679796223,4.809084555891223,-175.59062956890253,0.0,0.3333333333333333,3,0.1,False,False,12.779274780419902,80,17.709159380834848,271.551,in_progress,0.0
51,55.0,1.2760816969456035,4.800052723702636,-173.55907790993342,-30.0,0.3333333333333333,0,0.1,False,False,12.865342699903193,80,17.709159380834848,271.612,in_progress,0.0
51,56.0,1.2533798152663236,4.79380616659323,-172.66712020297882,30.0,1.0,8,0.1,False,False,12.998299819245062,80,17.709159380834848,271.682,in_progress,0.0
51,57.0,1.223302801884387,4.784990124248852,-171.5063634103717,30.0,0.3333333333333333,6,0.1,False,False,13.175261470294576,80,17.709159380834848,271.75,in_progress,0.0
51,58.0,1.1951365013148714,4.774028730469216,-169.89549828285408,30.0,1.0,8,0.1,False,False,13.345042633258453,81,17.709159380834848,271.813,in_progress,0.0
51,59.0,1.1657768209145087,4.760248887980804,-167.90139731349345,-30.0,0.3333333333333333,0,0.1,False,False,13.525551172993511,81,17.709159380834848,271.878,in_progress,0.0
51,60.0,1.1359104288985167,4.745868161210724,-165.8258423059273,0.0,0.3333333333333333,3,0.1,False,False,13.616335803909552,81,17.709159380834848,271.948,in_progress,0.0
51,61.0,1.1142795458330828,4.73531242237877,-164.609412398789,0.0,0.3333333333333333,3,0.1,False,False,13.616335803909552,81,17.709159380834848,272.017,in_progress,0.0
51,62.0,1.090033762003542,4.72310946038649,-163.36257774384117,-30.0,0.6666666666666666,1,0.1,False,False,13.616335803909552,81,17.709159380834848,272.081,in_progress,0.0
51,63.0,1.069396940404642,4.713038032300445,-162.46277541313447,0.0,1.0,5,0.1,False,False,13.66308651173469,81,17.709159380834848,272.152,in_progress,0.0
51,64.0,1.0313582356873319,4.696475624309931,-161.47862765071108,30.0,0.3333333333333333,6,0.1,False,False,13.896224136454515,81,17.709159380834848,272.211,in_progress,0.0
51,65.0,0.9965522811748163,4.678483384104852,-160.05934661328325,30.0,0.3333333333333333,6,0.1,False,False,14.117358959734116,82,17.709159380834848,272.276,in_progress,0.0
51,66.0,0.9624549370404389,4.657727846777881,-158.18883841887381,0.0,0.6666666666666666,4,0.1,False,False,14.342606652316992,82,17.709159380834848,272.348,in_progress,0.0
51,67.0,0.9240100430511858,4.633456446527909,-156.3294368349415,30.0,0.3333333333333333,6,0.1,False,False,14.455832799597301,82,17.709159380834848,272.402,in_progress,0.0
51,68.0,0.8915950579221252,4.60928840519666,-154.22766386121677,-30.0,1.0,2,0.1,False,False,14.48779130864304,82,17.709159380834848,272.482,in_progress,0.0
51,69.0,0.8597545340907944,4.58313613209987,-151.90085297832098,30.0,1.0,8,0.1,False,False,14.720459634677995,82,17.709159380834848,272.537,in_progress,0.0
51,70.0,0.8202702011390867,4.552209427982553,-149.91295060576036,0.0,0.6666666666666666,4,0.1,False,False,15.003618156150388,83,17.709159380834848,272.613,in_progress,0.0
51,71.0,0.7753321784764986,4.513529731382286,-147.4074635969727,0.0,0.6666666666666666,4,0.1,False,False,15.308578232659531,83,17.709159380834848,272.671,in_progress,0.0
51,72.0,0.7378432428945231,4.480246091540728,-145.56152496451702,-30.0,1.0,2,0.1,False,False,15.336139351191358,83,17.709159380834848,272.746,in_progress,0.0
51,73.0,0.6968217075154521,4.4465893032327335,-144.56183103326663,30.0,0.6666666666666666,7,0.1,False,False,15.632692110209467,83,17.709159380834848,272.814,in_progress,0.0
51,74.0,0.6543581393249737,4.410388898979057,-143.43082390826288,-30.0,0.6666666666666666,1,0.1,False,False,15.945341271466551,84,17.709159380834848,272.885,in_progress,0.0
51,75.0,0.6199077739396296,4.3794699662960435,-142.3756566884978,30.0,1.0,8,0.1,False,False,16.182856350201558,84,17.709159380834848,272.945,in_progress,0.0
51,76.0,0.5841719296529453,4.3471719643787194,-141.5180739430936,-30.0,1.0,2,0.1,False,False,16.182856350201558,84,17.709159380834848,273.006,in_progress,0.0
51,77.0,0.5388236416078157,4.304716841979789,-140.4350174013899,30.0,0.3333333333333333,6,0.001,False,False,16.5041575478864,84,17.709159380834848,273.074,in_progress,0.0
51,78.0,0.5016843163938713,4.268560919920469,-139.43556839159973,0.0,1.0,5,0.001,False,False,16.79054277123019,85,17.709159380834848,273.144,in_progress,0.0
51,79.0,0.46570657041193253,4.234473725061359,-138.91171628053453,-30.0,0.6666666666666666,1,0.001,False,False,17.06357292440187,85,17.709159380834848,273.208,in_progress,0.0
51,80.0,0.4260566146673843,4.201505578745038,-139.20019086521265,30.0,0.6666666666666666,7,0.001,False,False,17.06454965000098,85,17.709159380834848,273.28,in_progress,0.0
51,81.0,0.39316025374628316,4.172966917955627,-139.16028035423088,-30.0,0.6666666666666666,1,0.001,False,False,17.124160891503504,85,17.709159380834848,273.349,in_progress,0.0
51,82.0,0.36026251076888727,4.142386054679765,-138.79953903308737,-30.0,0.3333333333333333,0,0.001,False,False,17.356344462268115,85,17.709159380834848,273.425,in_progress,0.0
51,83.0,0.3261421229594134,4.119486683689839,-140.02256751354957,-30.0,1.0,2,0.001,False,False,17.55144433537993,86,17.709159380834848,273.483,in_progress,0.0
51,84.0,0.28906825843985834,4.100158651561238,-142.17685772466334,-30.0,0.6666666666666666,1,0.001,False,False,17.734642618031017,86,17.709159380834848,273.541,in_progress,0.0
51,85.0,0.24489003716944424,4.080019484771403,-144.7623627826205,30.0,1.0,8,0.001,False,False,17.91084191012824,86,17.709159380834848,273.608,in_progress,0.0
51,86.0,0.19925938375316832,4.058939163965268,-146.86344663721806,0.0,1.0,5,0.001,True,False,17.91084191012824,86,17.709159380834848,273.679,off_track,0.0
52,1.0,2.623055114606658,4.497876402521842,179.07238680103177,0.0,0.3333333333333333,3,0.0,False,True,0.790438201260224,72,17.709159380834848,273.808,prepare,0.0
52,2.0,2.6229021192616107,4.4981367491798006,179.01456895618233,30.0,0.3333333333333333,6,1.0,False,True,0.7913050504083308,72,17.709159380834848,273.881,in_progress,0.0
52,3.0,2.61859286987011,4.498175923446205,178.9955378154474,30.0,1.0,8,1.0,False,True,0.8156388911863877,72,17.709159380834848,273.95,in_progress,0.0
52,4.0,2.5998197400725456,4.4969747274424545,179.3301690536889,30.0,0.3333333333333333,6,1.0,False,True,0.9216332451545961,72,17.709159380834848,274.015,in_progress,0.0
52,5.0,2.571223010359741,4.493845324822565,-179.85229391763244,0.0,1.0,5,1.0,False,True,1.0830777414352344,72,17.709159380834848,274.072,in_progress,0.0
52,6.0,2.5380676956731762,4.489125735342494,-178.7737671320188,30.0,0.3333333333333333,6,1.0,False,True,1.270245764175837,72,17.709159380834848,274.146,in_progress,0.0
52,7.0,2.4961041737655623,4.479735720818844,-176.76319666957258,0.0,1.0,5,1.0,False,True,1.5070994964971107,73,17.709159380834848,274.211,in_progress,0.0
52,8.0,2.4579517503328523,4.470784063093309,-175.17177623061227,0.0,0.3333333333333333,3,1.0,False,True,1.7224376900110916,73,17.709159380834848,274.277,in_progress,0.0
52,9.0,2.4189638202854744,4.460444938726768,-173.5148153459898,30.0,0.6666666666666666,7,1.0,False,True,1.950660288396111,73,17.709159380834848,274.351,in_progress,0.0
52,10.0,2.381267360988178,4.447349942635641,-171.43064511871583,-30.0,1.0,2,1.0,False,True,2.1660957835691774,73,17.709159380834848,274.413,in_progress,0.0
52,11.0,2.3395828589903225,4.433006673559705,-169.56389094732165,-30.0,0.3333333333333333,0,1.0,False,True,2.404294545401242,74,17.709159380834848,274.482,in_progress,0.0
52,12.0,2.297507496252286,4.421971383293843,-168.8004523050986,30.0,1.0,8,1.0,False,True,2.6440131304101167,74,17.709159380834848,274.548,in_progress,0.0
52,13.0,2.2528494543997812,4.410602089420102,-168.25108835131738,30.0,1.0,8,0.5,False,True,2.8968630208298762,74,17.709159380834848,274.612,in_progress,0.0
52,14.0,2.203979560112864,4.391394469693963,-166.1833945563502,-30.0,0.3333333333333333,0,0.5,False,True,3.1762909591526833,75,17.709159380834848,274.688,in_progress,0.0
52,15.0,2.1508821621202134,4.368132719460154,-163.66361070252313,-30.0,0.3333333333333333,0,0.5,False,True,3.480342269910619,75,17.709159380834848,274.743,in_progress,0.0
52,16.0,2.108700658060835,4.354968211412653,-163.3949189608914,0.0,1.0,5,0.5,False,True,3.7161581184357306,75,17.709159380834848,274.816,in_progress,0.0
52,17.0,2.0583741778316793,4.341529253354376,-163.78446292659996,-30.0,0.3333333333333333,0,0.5,False,True,4.002291724577822,76,17.709159380834848,274.888,in_progress,0.0
52,18.0,2.013020463042856,4.331584146330044,-164.34677890589646,0.0,0.3333333333333333,3,0.5,False,True,4.259821325098601,76,17.709159380834848,274.944,in_progress,0.0
52,19.0,1.9750193333387909,4.32418467595095,-165.07492382332018,30.0,0.6666666666666666,7,0.5,False,True,4.475656755826051,76,17.709159380834848,275.018,in_progress,0.0
52,20.0,1.939715721084642,4.3134025675139025,-164.72288926093154,0.0,1.0,5,0.5,False,True,4.676596464111038,76,17.709159380834848,275.091,in_progress,0.0
52,21.0,1.8965383250260246,4.2970833416888885,-163.70667471787837,-30.0,1.0,2,0.5,False,True,4.922834613679683,77,17.709159380834848,275.144,in_progress,0.0
52,22.0,1.8444039206575538,4.2831864933951325,-164.04007447058603,30.0,1.0,8,0.1,False,True,5.22540653899759,77,17.709159380834848,275.205,in_progress,0.0
52,23.0,1.780851143688046,4.267746667208247,-164.67788650838784,-30.0,0.3333333333333333,0,0.1,False,True,5.586944641819325,77,17.709159380834848,275.279,in_progress,0.0
52,24.0,1.721554965289389,4.253777386328986,-165.16109662283995,0.0,0.6666666666666666,4,0.1,False,True,5.924186971879086,78,17.709159380834848,275.349,in_progress,0.0
52,25.0,1.6691444478566706,4.242118743304057,-165.65207703835233,0.0,0.3333333333333333,3,0.1,False,True,6.233015677136311,78,17.709159380834848,275.411,in_progress,0.0
52,26.0,1.6233847923532343,4.2334099327084544,-166.3187177751049,0.0,0.6666666666666666,4,0.1,False,True,6.493215063642088,79,17.709159380834848,275.48,in_progress,0.0
52,27.0,1.5844369175075055,4.226268250608755,-166.82698326867182,0.0,0.3333333333333333,3,0.1,False,True,6.714618300627107,79,17.709159380834848,275.547,in_progress,0.0
52,28.0,1.539801982880747,4.2176158725954815,-167.22731347440168,0.0,0.3333333333333333,3,0.1,False,True,7.009779358311896,79,17.709159380834848,275.615,in_progress,0.0
52,29.0,1.4963116152252225,4.208692785059576,-167.43598233127685,0.0,1.0,5,0.1,False,True,7.25829446770242,79,17.709159380834848,275.679,in_progress,0.0
52,30.0,1.4515216559949065,4.200375161816029,-167.85647982940483,30.0,1.0,8,0.1,False,True,7.513889680959296,80,17.709159380834848,275.738,in_progress,0.0
52,31.0,1.3967347166541118,4.184165913850236,-166.90399613196027,0.0,0.6666666666666666,4,0.1,False,True,8.133138732457901,80,17.709159380834848,275.817,in_progress,0.0
52,32.0,1.3457217863155901,4.168722841636354,-166.09491309432175,30.0,0.3333333333333333,6,0.1,False,True,8.799046088217132,81,17.709159380834848,275.882,in_progress,0.0
52,33.0,1.2978563383690223,4.1504847720505325,-164.63155456457966,0.0,0.3333333333333333,3,0.1,False,True,9.085246080516807,82,17.709159380834848,275.947,in_progress,0.0
52,34.0,1.2608691619622174,4.1336448979167555,-163.09924645578397,30.0,0.6666666666666666,7,0.1,False,True,9.313963042901886,82,17.709159380834848,276.018,in_progress,0.0
52,35.0,1.221778494897591,4.1146468121321735,-161.60435327422596,-30.0,1.0,2,0.1,False,True,9.807438752768704,82,17.709159380834848,276.082,in_progress,0.0
52,36.0,1.1769297396631668,4.090155213935202,-159.51951739602572,-30.0,0.6666666666666666,1,0.1,False,True,10.091116993682947,83,17.709159380834848,276.145,in_progress,0.0
52,37.0,1.134017126191834,4.070567292948832,-158.74421288794477,30.0,0.6666666666666666,7,0.1,False,True,10.535105044421144,83,17.709159380834848,276.213,in_progress,0.0
52,38.0,1.087983848695403,4.049714394653799,-158.06301389944645,0.0,1.0,5,0.1,False,True,10.79736850973816,84,17.709159380834848,276.287,in_progress,0.0
52,39.0,1.0427078517970418,4.026022954550923,-156.92141732719838,30.0,0.6666666666666666,7,0.5,False,True,11.068581205037464,84,17.709159380834848,276.349,in_progress,0.0
52,40.0,1.0039388833603562,4.002894501983684,-155.50666711160753,30.0,0.3333333333333333,6,0.5,False,True,11.456167325726764,84,17.709159380834848,276.414,in_progress,0.0
52,41.0,0.9644513567285048,3.9759452827875137,-153.59696304362453,30.0,1.0,8,0.5,False,True,11.706768248404787,85,17.709159380834848,276.484,in_progress,0.0
52,42.0,0.9219638010158661,3.9417826560982188,-150.89587764339248,30.0,1.0,8,0.5,False,True,12.138730991997349,85,17.709159380834848,276.544,in_progress,0.0
52,43.0,0.8825239803624638,3.9016286142022087,-147.2837087738621,30.0,0.6666666666666666,7,0.5,False,True,12.435188557439524,85,17.709159380834848,276.611,in_progress,0.0
52,44.0,0.8466435559397296,3.8539648813570873,-142.48862368523396,30.0,0.6666666666666666,7,0.5,False,True,12.762607648931134,86,17.709159380834848,276.674,in_progress,0.0
52,45.0,0.8202084393035941,3.809334328493444,-137.96815103297385,30.0,0.3333333333333333,6,0.5,False,True,13.150724638537314,86,17.709159380834848,276.733,in_progress,0.0
52,46.0,0.7983915482627607,3.7652034877345257,-133.7222077836522,-30.0,1.0,2,1.0,False,True,13.420379821166605,87,17.709159380834848,276.811,in_progress,0.0
52,47.0,0.7776712433578521,3.719257981902768,-129.8814290554064,0.0,0.3333333333333333,3,1.0,False,True,13.6987358638909,87,17.709159380834848,276.884,in_progress,0.0
52,48.0,0.7570753437633821,3.6756337048234524,-127.0616622488515,0.0,1.0,5,1.0,False,True,14.010365376132617,87,17.709159380834848,276.954,in_progress,0.0
